N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
404;3;2;5;0.965617669628231;0.890881120401368;0.980329536777905;NA;NA;0.999707210428646;0.999702656663979;0.999924324570237;NA;NA;0.999707210428646;0.999702656663979;0.999271351409179;NA;NA;0.94563569391928;0.969362860665316;0.997977774872582;NA;NA;2.54859828948975;0.330141544342041;0.177618026733398;23.3280391693115;87849.2377027997;87841.4793125847
122;2;2;3;0.971264142386238;0.973257849667942;NA;NA;NA;0.971264142386238;0.973257849667942;NA;NA;NA;0.971264142386238;0.973257849667942;NA;NA;NA;0.971264142386238;0.973257849667942;NA;NA;NA;2.12191677093506;0.00638031959533691;0.0164964199066162;11.744297504425;5556.42294066408;5556.42294066408
450;2;10;4;0.999999999984632;0.999999999998828;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2.47443699836731;0.0948591232299805;0.157732248306274;NA;16725.68563521;16725.68563521
258;3;2;4;0.969387248269629;0.998666376123539;0.998509882237864;NA;NA;1;0.998666376123539;0.998509882237864;NA;NA;1;0.998666376123539;0.998509882237864;NA;NA;0.988927257763618;0.966430808384809;0.974706990088762;NA;NA;2.4416036605835;0.0626733303070068;0.0668439865112305;16.9120614528656;34462.4618759604;34457.9002032965
322;2;2;3;1;0.990684784516883;NA;NA;NA;1;0.990684784516883;NA;NA;NA;1;0.990684784516883;NA;NA;NA;1;0.990684784516883;NA;NA;NA;2.31403708457947;0.119340181350708;0.104663133621216;14.0006530284882;39295.0295604194;39295.0295604194
488;3;4;2;0.998981334387456;0.987777215910888;1;NA;NA;0.998981334387456;1;1;NA;NA;0.998981334387456;1;1;NA;NA;0.936455906100844;0.912952958060158;0.99559285849049;NA;NA;2.48181867599487;0.295787811279297;0.244011402130127;32.9481806755066;47090.48255855;47090.48255855
400;4;4;3;0.994636532906242;0.999218706136403;0.946175974068908;0.999210128379612;NA;0.999996174192487;0.999998073533265;1;0.999998283050422;NA;0.999996174192487;0.999998073533265;1;0.999998283050422;NA;0.745928114466894;0.952201489386546;0.99107327585711;0.95536514031087;NA;2.47171998023987;0.161323308944702;0.164380788803101;39.0506246089935;45058.7963454274;45052.063688979
440;2;10;3;0.999999998115412;0.999999952406736;NA;NA;NA;0.99999999999999;0.999999999997812;NA;NA;NA;0.99999999999999;0.999999999997812;NA;NA;NA;NA;NA;NA;NA;NA;2.44767904281616;0.0872063636779785;0.146393537521362;NA;14639.762979145;14639.762979145
160;3;10;5;0.999999996995358;0.611476840460226;0.851211927869647;NA;NA;1;1;1;NA;NA;0.999999999999032;0.999999999913172;0.99999999998701;NA;NA;NA;NA;NA;NA;NA;2.41799330711365;0.00460672378540039;0.0249059200286865;NA;2686.94845874675;2679.04614394783
200;5;10;2;0.982658743026977;0.90562492565064;0.997942134418335;0.908773828552156;0.992492484302179;0.999985345646863;0.99997429023883;0.999999650467654;0.999985345646863;0.999995479965172;0.999985345646863;0.99997429023883;0.999999650467654;0.999985345646863;0.999995479965172;NA;NA;NA;NA;NA;2.26104640960693;0.00770759582519531;0.0329344272613525;NA;4258.02541002716;4245.19113346726
470;4;10;5;0.999999901588926;0.372548887549972;0.101744892534397;0.613020699163651;NA;1;1;1;1;NA;1;0.999999999999999;1;1;NA;NA;NA;NA;NA;NA;2.83788537979126;0.106639623641968;0.190251350402832;NA;27411.8613801527;27387.458831309
204;3;4;2;0.994280676044019;0.994293658465685;0.994241431938716;NA;NA;0.994280676044019;0.994293658465685;0.994241431938716;NA;NA;0.994280676044019;0.994293658465685;0.994241431938716;NA;NA;0.941733834905962;0.971700020256154;0.994241431938716;NA;NA;2.20633959770203;0.0194480419158936;0.0446503162384033;24.4234130382538;8231.12209664588;8230.98579995104
394;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.40076327323914;0.226360559463501;0.174098253250122;13.7898843288422;46758.2973671831;46758.2973671831
270;4;10;5;0.999999983793433;0.46225364542932;0.0648591245025922;0.857209883780799;NA;1;1;1;1;NA;0.999999999999958;0.999999999999959;0.999999999997785;0.999999999999916;NA;NA;NA;NA;NA;NA;2.68765950202942;0.0187644958496094;0.0638060569763184;NA;8973.71285925822;8964.30558916652
158;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.1541907787323;0.014373779296875;0.0253934860229492;10.7624115943909;7523.37575185558;7523.37575185558
328;5;4;2;0.992066103037957;0.921562341230064;0.969688964560681;0.998159048728963;0.972242923096141;1;1;0.997124858312245;0.998159048728963;0.998154145489837;1;1;0.997124858312245;0.998159048728963;0.998154145489837;0.992066103037957;0.807153385711735;0.930929997096224;0.934642757678865;0.987412696141798;2.39100527763367;0.0926167964935303;0.102447271347046;34.1013190746307;28826.4352217657;28822.7435436534
380;2;10;3;0.999999998134923;0.99999999844979;NA;NA;NA;0.999999999998371;0.999999999999962;NA;NA;NA;0.999999999998371;0.999999999999962;NA;NA;NA;NA;NA;NA;NA;NA;2.40885281562805;0.0562546253204346;0.11182713508606;NA;10912.0691860315;10912.0691860315
260;3;4;2;0.98235880857624;0.997294861650956;0.98235880857624;NA;NA;0.997393361651175;0.997294861650956;0.997393361651175;NA;NA;0.997393361651175;0.997294861650956;0.997393361651175;NA;NA;0.997393361651175;0.960002196618705;0.98235880857624;NA;NA;2.31929707527161;0.0433356761932373;0.0626490116119385;26.0968322753906;13249.5883877542;13249.5883877542
468;5;2;5;0.930393336505605;0.542185357350736;0.305288993265137;0.0945271153618706;0.716662570481158;0.999757554667616;0.999775219421992;0.999778265390498;0.999776740591238;0.99994100587891;0.999757554667616;0.999775219421992;0.999778265390498;0.999776740591238;0.99994100587891;0.925823320513334;0.850747067284732;0.941865778234202;0.97309325031816;0.985698815337389;4.13984894752502;0.39237117767334;0.311898946762085;33.8196144104004;153371.523911295;153362.208845182
218;5;2;3;0.906807829539217;0.776162586033792;0.842637447696931;0.958767006184707;0.666891306492095;0.986384619129685;0.986745799293;1;0.986555436450088;0.985743624056964;0.986384619129685;0.986745799293;1;0.986555436450088;0.985743624056964;0.836814075964023;0.90705779774189;0.943665807233056;0.958767006184707;0.960789439152323;2.47885537147522;0.0378150939941406;0.0516288280487061;18.410059928894;30080.8801374986;30068.0644138806
290;4;10;5;0.99999999999822;0.233036745597072;0.312765240488642;0.4063477573473;NA;1;1;1;1;NA;1;1;0.999999999999927;0.999999999999999;NA;NA;NA;NA;NA;NA;3.05873608589172;0.0231404304504395;0.0764122009277344;NA;10362.4789160944;10350.9041014081
284;5;4;3;0.792819351542799;0.892954369326863;0.325210683052955;0.980619610859318;0.858550281013508;0.999985510243914;1;0.999976575092223;0.999976344777799;0.999995029863911;0.999985510243914;0.999902438229412;0.999976575092223;0.999976344777799;0.999995029863911;0.730873302732677;0.984664697264611;0.968087860069163;0.880069401970335;0.979012032241293;2.61938118934631;0.0600569248199463;0.0820472240447998;43.2019546031952;25499.1676408283;25492.6440884745
130;4;10;5;0.999999972412864;0.0920390203629896;0.501590445056502;0.176563310960152;NA;0.999999999999771;0.999999999977425;0.999999999988528;0.999999999989932;NA;0.999999986383059;0.999999979582828;0.999999987711995;0.999999999061673;NA;NA;NA;NA;NA;NA;2.7183153629303;0.00253081321716309;0.0183770656585693;NA;2030.8499977582;2024.63834067574
430;2;2;5;0.99441442284697;0.997354594991808;NA;NA;NA;0.999727082176303;0.999944545612106;NA;NA;NA;0.999727082176303;0.999944545612106;NA;NA;NA;0.99697413587729;0.990257309704567;NA;NA;NA;2.55862188339233;0.253506183624268;0.183781385421753;26.3800046443939;79866.596221134;79866.596221134
60;4;10;4;0.99999876361309;0.290627607494245;0.431663123925819;0.0391393770756599;NA;0.99999876361309;0.999902990768144;0.999999900958849;0.999999828052092;NA;0.990451339566537;0.999878024135976;0.999886117192585;0.994004597142874;NA;NA;NA;NA;NA;NA;2.62033581733704;0.000952720642089844;0.0071861743927002;NA;391.489972358511;385.554685790444
390;2;10;4;0.999999999999738;0.999999997681885;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2.44118809700012;0.0505154132843018;0.132242679595947;NA;12550.467022203;12549.8812357654
60;5;10;2;0.99244719335856;0.0767631135221717;0.0942242591772817;0.973023707588222;0.624519544869641;0.999933304062113;0.995711199665676;0.997735003889142;0.997735003889142;0.997288067348598;0.999933304062113;0.995711199665676;0.997735003889142;0.997735003889142;0.997288067348598;NA;NA;NA;NA;NA;2.14905309677124;0.00110387802124023;0.00911903381347656;NA;355.219178435308;353.601929093387
144;5;4;5;0.999999997947775;0.71542226029855;0.976657889305755;0.770194934530461;0.574714667644245;0.999999997947775;0.999998644370139;0.999999166232017;0.999999397273028;0.999999880945554;0.999981918107498;0.999989615680796;0.999994054875369;0.999991055840839;0.999998352752289;0.997427605351595;0.983680586074125;0.881556243703864;0.691687719834534;0.744669861914518;4.07370710372925;0.00588083267211914;0.0207998752593994;50.2813923358917;7167.68747740797;7163.64790865181
340;3;2;4;0.994948048250658;0.972565610283697;0.974409477855111;NA;NA;0.999124640093029;0.997305424389222;0.99898869484645;NA;NA;0.999124640093029;0.997305424389222;0.99898869484645;NA;NA;0.977585311140776;0.934447400349206;0.989922615884468;NA;NA;2.5085141658783;0.160919427871704;0.10767674446106;20.9559834003448;59896.7035882121;59892.4464498049
270;5;10;5;0.999999999999988;0.809510053784241;0.337321790478356;0.327618325308245;0.945661378257392;1;1;1;1;1;0.999999999999902;0.999999999941971;0.999999999999968;0.999999999992045;0.999999999958816;NA;NA;NA;NA;NA;4.69017672538757;0.0146670341491699;0.058788537979126;NA;10042.4714794852;10028.880742319
232;5;2;3;0.591142793450121;0.910297580421473;0.960429960483359;0.663861582427567;0.810970330385833;0.987090547881576;0.987209096474862;0.987482561596791;0.987242568644316;1;0.987090547881576;0.987209096474862;0.987482561596791;0.987242568644316;1;0.987090547881576;0.841195579721697;0.917272000477058;0.890871078024584;0.947230841940267;2.55262446403503;0.0462703704833984;0.0546672344207764;20.330066204071;34048.5688319402;34046.0997622697
270;3;2;2;1;0.903121198375907;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.34638476371765;0.0647311210632324;0.079805850982666;15.3415389060974;28872.7292475982;28872.7292475982
250;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.2897002696991;0.0587491989135742;0.0705771446228027;13.3089990615845;18808.5226407596;18808.5226407596
456;5;2;2;0.777895179869472;1;0.925334531081163;0.925354597332307;1;1;1;1;1;1;1;1;1;1;1;0.925092466882725;1;1;0.925354597332307;0.851240755562284;2.55890941619873;0.410074710845947;0.225851058959961;20.5361111164093;111610.468206174;111609.756449159
56;3;4;4;0.969690260698995;0.302056546192061;0.315716507607299;NA;NA;0.999031496053088;0.999792126335362;0.999922517261723;NA;NA;0.986102432386352;0.967905928839217;0.972079965748459;NA;NA;0.995223107459753;0.985995322367121;0.922035534643546;NA;NA;2.2194938659668;0.00110244750976562;0.00817489624023438;30.4647796154022;785.708689927331;777.395496879392
240;3;10;5;0.999886858676538;0.96961003553477;0.90599721617678;NA;NA;1;1;1;NA;NA;0.999999999999838;1;1;NA;NA;NA;NA;NA;NA;NA;2.67626547813416;0.0124742984771729;0.0460431575775146;NA;6110.98623843533;6103.68516505651
112;5;4;3;0.933756704597789;0.58775867753883;0.624990784720512;0.516492738792747;0.450500426258239;0.999621687187658;0.999637593284796;0.99988230418737;0.999909175452215;0.99992126222531;0.999621687187658;0.999637593284796;0.99988230418737;0.999909175452215;0.99992126222531;0.899429597163287;0.957646191245968;0.974639749790271;0.908968195858122;0.760418535698952;2.43160176277161;0.00329804420471191;0.0150156021118164;34.5531995296478;3914.60775235909;3907.49472655836
110;3;10;5;0.999995728943871;0.237011069632364;0.897096840982439;NA;NA;0.99999999999999;0.999999999987327;0.999999999983212;NA;NA;0.999999944835249;0.999999882349265;0.999999992938719;NA;NA;NA;NA;NA;NA;NA;2.35250854492188;0.00225448608398438;0.0160613059997559;NA;1247.2412415597;1240.55495005868
450;4;10;2;0.999926892268221;0.999861108809747;0.999999587315374;0.999959084146563;NA;0.999999990502965;1;0.999999587315374;1;NA;0.999999990502965;1;0.999999587315374;1;NA;NA;NA;NA;NA;NA;2.56874775886536;0.0892364978790283;0.169771194458008;NA;19101.4136956529;19101.1972305437
302;5;2;4;0.987688571532122;0.780877225563706;0.960914104529281;0.361222366465527;0.850425557006684;0.998827491591051;0.996730822707562;0.998866221561729;0.996805443086174;0.993595209977578;0.998827491591051;0.996730822707562;0.998866221561729;0.996805443086174;0.998894182459929;0.945981067369912;0.963909624008091;0.969878821023508;0.925136696469469;0.943102603432898;3.0919942855835;0.0798232555389404;0.0969362258911133;27.4654874801636;61615.0947714379;61609.9173957852
156;3;2;3;0.980464140223793;1;0.982295755869882;NA;NA;0.980464140223793;1;0.982295755869882;NA;NA;0.980464140223793;1;0.982295755869882;NA;NA;0.980464140223793;1;0.938645514992474;NA;NA;2.26763558387756;0.0141475200653076;0.0268681049346924;14.9450647830963;11682.3972849128;11681.4325610932
400;3;10;2;0.999988387843118;0.999930718315794;0.999998750856092;NA;NA;1;1;0.999998750856092;NA;NA;1;1;0.999998750856092;NA;NA;NA;NA;NA;NA;NA;2.68257117271423;0.068129301071167;0.1391921043396;NA;12649.4334914458;12649.9786782251
318;3;2;3;0.990776391598469;0.860193280427623;0.92138336230548;NA;NA;0.990776391598469;1;0.990943582682543;NA;NA;0.990776391598469;1;0.990943582682543;NA;NA;0.990776391598469;0.96418494747979;0.970925208176194;NA;NA;2.42674684524536;0.130016088485718;0.110671520233154;18.2222151756287;48631.2984054764;48630.3336816568
340;4;4;4;0.999923469608149;0.60546636282569;0.969022164479469;0.345852322791335;NA;0.999999993292503;0.999999877703397;0.999999752911264;0.999999994836774;NA;0.999999993292503;0.999999877703397;0.999999752911264;0.999999994836774;NA;0.834773430677624;0.870267736743375;0.993929147104186;0.963957429460867;NA;2.72450423240662;0.0909209251403809;0.125765562057495;49.5828597545624;34736.1086550942;34719.2767973284
490;3;10;4;0.99999990378214;0.99965490159566;0.999998698303912;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;2.98295664787292;0.1241774559021;0.188224315643311;NA;24813.9022180613;24790.0925075927
128;3;2;5;0.744356776037661;0.632164932648468;0.634434720916311;NA;NA;0.998881694879877;1;0.9993964744972;NA;NA;0.998881694879877;1;0.988466128954204;NA;NA;0.956166238751216;0.956128267188966;0.985087961749778;NA;NA;2.29059243202209;0.00839543342590332;0.0203657150268555;18.0366053581238;8763.97434812682;8761.18652066033
260;5;10;4;0.999999999950582;0.419112491658609;0.817633316257831;0.836890537882203;0.922960875894387;0.999999999999587;0.999999999999916;0.99999999999986;0.999999999999989;0.999999999999997;0.999999999999642;0.999999999991265;0.999999999998902;0.999999999999857;0.999999999993958;NA;NA;NA;NA;NA;3.11025333404541;0.0134804248809814;0.0521395206451416;NA;8989.71734993709;8980.22133544886
80;4;10;5;0.999995819554232;0.82495304751351;0.237806033534746;0.608492840859005;NA;0.999999992329575;0.999999525136564;0.9999999997854;0.999994991473746;NA;0.99969600500113;0.999916369560604;0.999713268456948;0.99999619720071;NA;NA;NA;NA;NA;NA;2.5894341468811;0.00125288963317871;0.010422945022583;NA;739.961228060881;732.461007155208
108;3;2;5;0.877204963269676;0.714602566141285;0.174546732327995;NA;NA;0.999180119892977;1;1;NA;NA;0.993564915170104;0.949645702560789;0.98647309220816;NA;NA;0.94706668459587;0.94613444756119;0.987397104436026;NA;NA;2.32050251960754;0.00458931922912598;0.0137448310852051;17.6695654392242;6212.61849369697;6207.95150794284
418;2;2;5;0.995508386010798;0.999704621138491;NA;NA;NA;1;0.999704621138491;NA;NA;NA;1;0.999704621138491;NA;NA;NA;0.983478017966316;0.995527390637409;NA;NA;NA;2.48634004592896;0.217862367630005;0.18488335609436;21.10710978508;75465.9776799145;75465.9776799145
432;5;4;5;0.999453727157541;0.524763246382493;0.866430738670465;0.675457369462259;0.837449724167054;0.999999999127682;0.999999999868538;0.999999987729775;0.999999999150838;0.999999995081081;0.999999991903375;0.99999999610824;0.999999998367529;0.999999990977691;0.999999999544998;0.988267959704197;0.79452228127152;0.804206364375703;0.902190660197008;0.90733277488498;4.20822143554688;0.165010452270508;0.236461877822876;71.6182072162628;65172.4853273816;65162.529656682
370;3;10;4;0.999713550724681;0.998892994057911;0.979849352283808;NA;NA;1;1;1;NA;NA;0.999999999999994;0.999999999999999;1;NA;NA;NA;NA;NA;NA;NA;2.59871530532837;0.0460717678070068;0.106894254684448;NA;14126.7627080079;14110.3575950481
140;4;4;5;0.999999157424777;0.0343088752524102;0.231220843858239;0.417254921363828;NA;0.999998241767154;0.999998963819001;0.999999758702327;0.999999345416191;NA;0.999998241767154;0.99999996883259;0.999999758702327;0.999999345416191;NA;0.988790477768944;0.8878015647376;0.941370157033287;0.985322069179075;NA;2.59574937820435;0.00527834892272949;0.0214536190032959;39.957067489624;6052.36449467223;6050.78719805842
62;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.09705066680908;0.00132465362548828;0.0064852237701416;11.1086947917938;1498.36832918519;1498.36832918519
70;2;10;3;0.999927148245593;0.998687153257731;NA;NA;NA;0.999988859927794;0.999995489360367;NA;NA;NA;0.99984343074587;0.999960043853053;NA;NA;NA;NA;NA;NA;NA;NA;2.15574312210083;0.00113296508789062;0.00919151306152344;NA;358.592929112563;352.450793488832
400;3;10;5;0.999486619718034;0.947930136574154;0.999686250556442;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;2.81656527519226;0.0632171630859375;0.124111890792847;NA;17118.588150759;17103.3479400477
80;2;10;5;0.99382030641202;0.993149244680575;NA;NA;NA;0.999999933222099;0.999999999211459;NA;NA;NA;0.999215687900484;0.999164845821967;NA;NA;NA;NA;NA;NA;NA;NA;2.17585349082947;0.00141692161560059;0.0128045082092285;NA;524.852813742386;514.994949366117
222;2;2;4;0.990433110911631;0.998216421414991;NA;NA;NA;0.998313734776928;0.998216421414991;NA;NA;NA;0.998313734776928;0.998216421414991;NA;NA;NA;0.990789886103871;0.99179740774565;NA;NA;NA;2.28950190544128;0.0303719043731689;0.0473263263702393;14.0250999927521;20326.1864274233;20326.1864274233
222;3;2;5;0.944461147202514;0.854314579461419;0.924116626079088;NA;NA;0.998871756539752;0.999781288736509;0.999785792160167;NA;NA;0.998871756539752;0.997414425533757;0.999785792160167;NA;NA;0.928981558650765;0.990824939382664;0.981910320681084;NA;NA;2.42426824569702;0.0401542186737061;0.0546376705169678;18.4106838703156;26454.0972464358;26450.07210176
